,id_unico_cliente,Recencia,RecenciaCluster,Frequencia,FrequenciaCluster,Receita,ReceitaCluster,Pontuacao,Segmento
66812,8886966f79ad4b54b06c2fbbd66b6b5e,342,2,1,0,53.27,0,2,Business
66813,8575ff83052d39f28d6df9e3a615ea12,89,0,1,0,52.29,0,0,Inativo
66814,26d666b15df73ff2e48c868dd055b9f5,13,0,1,0,83.04,0,0,Inativo
66815,8abfc9be1958666bbc9ae549b20175c1,185,1,1,0,30.78,0,1,Business
66816,7a10cf731559da528ed324c3d6f6d9db,124,0,1,0,30.39,0,0,Inativo
66817,280277c93c199bcbf317c58cf273fbf8,170,1,1,0,30.39,0,1,Business
66818,ab9c360af9fd56c4a270822341c2d965,120,0,1,0,61.96,0,0,Inativo
66819,e4c0b1cb14aa9a7673f6f8732aeea62e,99,0,1,0,16.29,0,0,Inativo
66820,6ca7793a5275a4452c27d918e2f04e63,152,1,1,0,52.29,0,1,Business
66821,1874b3a24de500ecfe45ad1ebcaea3a0,163,1,1,0,93.85,0,1,Business
66822,d2e105de450ecdd44aa478f79c90333e,79,0,1,0,99.28,0,0,Inativo
66823,a2649503b92028291f011a976619b322,211,1,1,0,100.25,0,1,Business
66824,043c6318111021f28bd6f750981c9bb6,151,1,1,0,93.85,0,1,Business
66825,4ff5594bb250c1c1d63f662829a68fab,55,0,1,0,88.62,0,0,Inativo
66826,2d79718171cd28e2c600072ff0399745,129,1,1,0,52.29,0,1,Business
66827,6466c48d5e8e871ab2ebf54b2bc13555,106,0,1,0,73.78,0,0,Inativo
66828,77c06511f1821d4952a692985b9d88b8,28,0,1,0,128.78,0,0,Inativo
66829,ddabf4fe6a9245c49adec21cb7540101,16,0,1,0,119.64,0,0,Inativo
66830,d22dee9a69c987f183961d4daee38328,94,0,1,0,109.95,0,0,Inativo
66831,33d786be71556666ab8cfa26f5cd4d01,68,0,1,0,98.29,0,0,Inativo
66832,69da8dafee13c5b2265db848f4f8bb94,61,0,2,0,86.3,0,0,Inativo
66833,69da8dafee13c5b2265db848f4f8bb94,61,0,2,0,86.3,0,0,Inativo
66834,4be204732c28956a31a22c294d0b59f9,66,0,1,0,65.49,0,0,Inativo
66835,577280430724633ce1a5e40af4383efd,86,0,1,0,62.15,0,0,Inativo
66836,1cc14c8b94f04f741b41b9c22ebd634f,46,0,1,0,84.0,0,0,Inativo
66837,26da0172c125783bb823a86d6d077fe6,39,0,1,0,28.22,0,0,Inativo
66838,d0bf356133a1fa60b16d5124042e8841,60,0,1,0,124.01,0,0,Inativo
66839,6f5994cb7fceadc61d70b91fffcfcc3a,26,0,1,0,94.1,0,0,Inativo
66840,f7dc693a9ec030c4dd95391055c0e549,427,3,2,0,641.82,0,3,Master
66841,e3f340f86279b53cf8f5318f0399e248,497,3,1,0,199.54,0,3,Master
66842,f7dc693a9ec030c4dd95391055c0e549,427,3,2,0,641.82,0,3,Master
66843,bbdfd334d046bdab4197ad981a5fd420,400,2,1,0,50.38,0,2,Business
66844,324d3c93755a6a697210582d7d976f57,78,0,1,0,78.64,0,0,Inativo
66845,f5981a33e1307848e99f564d40368570,74,0,1,0,78.64,0,0,Inativo
66846,221696ee722ee6cd47e40b8d306ad889,164,1,1,0,27.38,0,1,Business
66847,c9fa2b5fb5a674e4b3f47db77d0e21cc,100,0,1,0,136.8,0,0,Inativo
66848,024422409498157526b84fb4cf919ae3,237,1,1,0,109.41,0,1,Business
66849,4a57ee1913f92b43d095a1a8ab9b30f5,244,1,1,0,105.29,0,1,Business
66850,bcce4ed966b230813f31236a1b472272,230,1,1,0,115.36,0,1,Business
66851,d3eaad8e919dac57ba5faa9ae7799e5a,246,1,1,0,102.03,0,1,Business
66852,eba0fcfd1d2b2f5291b0f2386ea62035,120,0,1,0,614.81,0,0,Inativo
66853,952211b62af107fc525a0df104dafaeb,255,2,1,0,100.35,0,2,Business
66854,a26111a961b62d286a2ad9ff967b49e9,233,1,1,0,87.93,0,1,Business
66855,7e0d88162273d619f566200f1164e0e9,188,1,1,0,467.9,0,1,Business
66856,3c14caac61247f855866af6c65521d1a,221,1,1,0,61.0,0,1,Business
66857,80529a00ddbcecac077c8991a832ad88,253,1,1,0,61.0,0,1,Business
66858,c6b9d6795c596087955f39001d7d9ffe,78,0,1,0,148.61,0,0,Inativo
66859,ed65e3fde3b08f3d0561e21a458f4fc0,178,1,1,0,27.38,0,1,Business
66860,fa90b2a9a8f5294a5c2fa9f7101e4e85,135,1,1,0,27.38,0,1,Business
66861,e0d253e4d5fca3b836406ddc859766e1,241,1,1,0,923.45,0,1,Business
66862,3b6d8779a13d0e022d93c46e814de0fa,697,3,1,0,663.93,0,3,Master
66863,314945ddf0337d5bd23bf42a6873cc15,228,1,1,0,619.34,0,1,Business
66864,70f0622ab3555dc6e637a48684e331e3,250,1,1,0,619.34,0,1,Business
66865,2e9cdecaa137e8ba2084bbde28c85105,278,2,1,0,619.34,0,2,Business
66866,a531aba0a9dd9a17dea3f5e99c63563e,292,2,1,0,619.34,0,2,Business
66867,8997e8dac4a5c920e4102579ac0633bf,221,1,1,0,615.11,0,1,Business
66868,750d9679cef84e8969e9270f4e06c064,250,1,1,0,615.11,0,1,Business
66869,4dff8ebbf016e43246f4a6a16e55f849,236,1,1,0,619.34,0,1,Business
66870,d26701079841116a3f74ae4bedbfeac0,253,1,1,0,619.34,0,1,Business
66871,1c036a64ad2937d498abc5aac860d2a9,326,2,1,0,297.62,0,2,Business
66872,9ae08375a99524cea2057cc1649ea96e,353,2,1,0,297.62,0,2,Business
66873,ea0e0e5b3e6d8ab2eb204e91c89419f8,341,2,1,0,297.62,0,2,Business
66874,278906fbdf677b8680f2c25e3ce0088f,209,1,1,0,364.69,0,1,Business
66875,2ad10f49ef1f061d5f6739c89d3ade68,698,3,1,0,398.12,0,3,Master
66876,8ca747eb93e7b8d6a56532b8f074d185,692,3,1,0,297.91,0,3,Master
66877,be76b702c8a7f76b6d8984f7fb83d7ce,307,2,1,0,224.27,0,2,Business
66878,e7e84072c5730f21d38aea4e37d531f0,282,2,3,1,73.01,0,3,Master
66879,e7e84072c5730f21d38aea4e37d531f0,282,2,3,1,73.01,0,3,Master
66880,6e7502bf4286bd57745a24a55b87d60d,255,2,1,0,58.27,0,2,Business
66881,65c6f2611ebf8f84429aaa89f749b17c,329,2,1,0,65.1,0,2,Business
66882,50298262b1caf5b1866a560e69111380,427,3,1,0,70.72,0,3,Master
66883,a977f8231287c77d844b16abd15d0a6a,280,2,1,0,67.6,0,2,Business
66884,f2ca55f42a7131ae3955d7a039c69c37,423,3,1,0,78.75,0,3,Master
66885,5ac9949214b568c3731ad93d006cb789,282,2,1,0,69.59,0,2,Business
66886,6f7a6d7131726a53eac56364538e7107,314,2,1,0,49.35,0,2,Business
66887,1378385cfc76dd22948e0d2916345971,160,1,1,0,48.82,0,1,Business
66888,6a846ea0787bc2bcc87376b4d5fa4c49,332,2,1,0,52.1,0,2,Business
66889,0cf73b29318798ac70404dcbfd8609b4,452,3,1,0,53.79,0,3,Master
66890,370d03d053c21179153982555c9daf82,27,0,1,0,66.75,0,0,Inativo
66891,5ea155cf78a41b4b5332d4c2d0afd543,451,3,1,0,31.1,0,3,Master
66892,ba179ad4ba8c3916137aaad465eaa079,106,0,1,0,838.32,0,0,Inativo
66893,da4ea1f9cbd08194b42f2f8278b16225,154,1,1,0,368.47,0,1,Business
66894,2de281efcc875efb68d7c73d55cac2ed,129,1,1,0,579.93,0,1,Business
66895,0129d48dce554d95f641d01eaa88904a,171,1,1,0,1429.59,0,1,Business
66896,ecc79411bf35aa8d224e66ca9ca5d4ef,59,0,1,0,143.98,0,0,Inativo
66897,6e94cdf4b593972f9d558b3d0c036851,108,0,1,0,183.13,0,0,Inativo
66898,738ee47ca7799ec680527c31c73b7ef5,114,0,1,0,200.45,0,0,Inativo
66899,329123e2077790e16cdd89587d0e75b6,115,0,1,0,200.45,0,0,Inativo
66900,3557401ee0d38ea74812f43e1172bfe3,38,0,1,0,196.45,0,0,Inativo
66901,fd631c05b9c2caa987cb7430a8ad1993,16,0,1,0,232.11,0,0,Inativo
66902,1dcda1060646db12f878b6e1eb0ac5dc,60,0,1,0,189.37,0,0,Inativo
66903,d41cd5f7ae1bc17b8c5e6cd572122f8f,15,0,1,0,232.11,0,0,Inativo
66904,495f88c975e91fdb2480dd4a61a3cc92,36,0,1,0,172.25,0,0,Inativo
66905,6d516cb92493017d5044fa487678f428,41,0,1,0,175.28,0,0,Inativo
66906,0ac8b5422831a23eb94759861a324be1,38,0,1,0,433.83,0,0,Inativo
66907,1af861d447d1ef3b5c7641d0fbe7c761,39,0,2,0,679.08,0,0,Inativo
66908,dbd5c20e0efaab67fb245d76fae17050,34,0,1,0,183.77,0,0,Inativo
66909,1af861d447d1ef3b5c7641d0fbe7c761,39,0,2,0,679.08,0,0,Inativo
66910,f3832392e675c6ffa590ac21b517b47d,40,0,1,0,386.65,0,0,Inativo
66911,65dc7b434112b1871ffba93a74a65b5d,59,0,1,0,133.17,0,0,Inativo
66912,4ca02c9c06a4661aa27e4f15655a0134,54,0,1,0,137.93,0,0,Inativo
66913,a20cdc29893c82874d8609df52228828,47,0,1,0,137.93,0,0,Inativo
66914,1bd06a0c0df8b23dacfd3725d2dc0bb9,63,0,1,0,158.07,0,0,Inativo
66915,62cf624048d2844c2c84846092ec0f40,65,0,1,0,158.07,0,0,Inativo
66916,0977cd50786b1f5d899cc3b93989acea,50,0,1,0,177.99,0,0,Inativo
66917,db9292a4956f14b5f8f3c4740096f062,58,0,1,0,163.38,0,0,Inativo
66918,dac57916147a7d57bee615a47a4be7a6,50,0,1,0,158.07,0,0,Inativo
66919,6c207e522015abb0a23b0daf07bbe8c7,62,0,1,0,153.31,0,0,Inativo
66920,ea2b0d7a0a90d48af8fa7962e12a4210,65,0,1,0,158.07,0,0,Inativo
66921,823585bcff1523372b59e3feddb376d0,44,0,1,0,142.97,0,0,Inativo
66922,3bb047d7544883956fbd68250f64b63e,66,0,1,0,161.9,0,0,Inativo
66923,dcd6f045ec41863f1c4f923985bc4b30,50,0,1,0,153.31,0,0,Inativo
66924,c4c7ddaafdf525ee8be19b4459a6d4df,44,0,1,0,142.97,0,0,Inativo
66925,fcb9f9caf1a98f05763ab1897ec3ff47,52,0,1,0,161.9,0,0,Inativo
66926,3facecb23e94a029d3ed9f8370e16249,52,0,1,0,161.9,0,0,Inativo
66927,17744f009ccdd13b8c3e19685491503c,50,0,1,0,158.07,0,0,Inativo
66928,9bdce68d2e28700a6eec0cf066db9676,52,0,1,0,161.9,0,0,Inativo
66929,3bc508d482a402715be4d5cf4020cc81,63,0,1,0,158.07,0,0,Inativo
66930,c930c68b5708cde0edd9bf90db256ea3,44,0,1,0,142.97,0,0,Inativo
66931,449a99af7d03b064ce3868eb9d972e08,44,0,1,0,138.21,0,0,Inativo
66932,767f240a60c7341190384b2d0bc82f01,68,0,1,0,153.31,0,0,Inativo
66933,0a330732a7ec9a044690687ca8e2c6ff,58,0,1,0,200.76,0,0,Inativo
66934,7ee4620520eccd5d72b52cc137631ef1,46,0,1,0,142.24,0,0,Inativo
66935,c7449e6c16701ff9d155ed609ca7820a,46,0,1,0,147.0,0,0,Inativo
66936,c2f42cd528a0b021943021b58675000b,56,0,1,0,163.38,0,0,Inativo
66937,e51bed9f47ee5bd3e0d1c0e4c5b4ba40,68,0,1,0,158.07,0,0,Inativo
66938,7a427cb76d93e30af12b1e7d122dd572,77,0,1,0,148.0,0,0,Inativo
66939,6b663f38a6b717c09f4dca07f546fe4b,44,0,2,0,463.76,0,0,Inativo
66940,f261a859b60c37ad31e4b1e43725e965,52,0,1,0,161.9,0,0,Inativo
66941,45bb5ba248ce0878c360173c73263bc7,36,0,1,0,158.07,0,0,Inativo
66942,9db3d2eedefa53d6ad2e79cf069ae021,231,1,1,0,115.35,0,1,Business
66943,3fd20a8058ec79d00ff807c0e5d91d61,332,2,1,0,137.97,0,2,Business
66944,6197167907273be5ee2c7ab59d4ec8e1,218,1,3,1,516.43,0,2,Business
66945,4387c856607a91376446da32e4a2012d,321,2,1,0,59.1,0,2,Business
66946,bda84be75dfc9588ae63cfe827080b9b,149,1,4,1,1850.8,0,2,Business
66947,fc8fc2c9ffef45e833ce9734c44aa868,70,0,1,0,249.2,0,0,Inativo
66948,bedfb4db4e7c3d9cb563c26ff7d7830d,52,0,1,0,169.32,0,0,Inativo
66949,552e5e9ae196001a9749ec363892a7b3,108,0,1,0,258.25,0,0,Inativo
66950,d107b299f4c6328dba9f999f235dde3b,160,1,1,0,258.25,0,1,Business
66951,dbd6677a4cf469a8ac0aa22be1466630,106,0,1,0,255.52,0,0,Inativo
66952,94dea73f2f38b00f698f7ee2f1bf60a2,240,1,2,0,1044.28,0,1,Business
66953,94dea73f2f38b00f698f7ee2f1bf60a2,240,1,2,0,1044.28,0,1,Business
66954,19e5b71b7be85c9d54c418dfb4088614,82,0,1,0,457.07,0,0,Inativo
66955,3b153f48b5f94cd309ab3d7a34097df1,31,0,1,0,145.4,0,0,Inativo
66956,fdf3a8eb3fc963cf1faf6314e77ecf25,33,0,1,0,140.4,0,0,Inativo
66957,1b9d809f6e14eaa16075435fff033fb5,33,0,1,0,37.99,0,0,Inativo
66958,002311514717ca8b65b09a26cdf7b91a,67,0,1,0,124.32,0,0,Inativo
66959,8194a7d2bc61f1e1a24fa141c652b3d0,44,0,1,0,99.31,0,0,Inativo
66960,7254031d284f03352f779f6a00daf755,76,0,1,0,50.1,0,0,Inativo
66961,574241537a24a10ba4219b4a7c308b4e,29,0,1,0,142.48,0,0,Inativo
66962,18f53104747d0a9042e8e1597243a99d,26,0,1,0,57.98,0,0,Inativo
66963,2823c9f4b36374d54c42641d2caead07,19,0,1,0,143.89,0,0,Inativo
66964,35ea3181ac054386b2ae83b29bef9b20,20,0,1,0,135.04,0,0,Inativo
66965,4b7c894a279253ac1d9bf3dea34a4b9f,26,0,1,0,143.89,0,0,Inativo
66966,ffb3cbd5e1e507679e2db84c515410a5,18,0,1,0,110.63,0,0,Inativo
66967,81a38615d0ede5ea909b8852cd9e052d,87,0,1,0,108.68,0,0,Inativo
66968,a57dd66fd536be4cb7fc34159260aa28,87,0,1,0,113.44,0,0,Inativo
66969,d2bc8f164525589501a5e62a257568f5,14,0,1,0,110.63,0,0,Inativo
66970,9c0284191406869263a38454cd28fb7d,25,0,1,0,109.72,0,0,Inativo
66971,6b3fb51dde6540257d99d154d4b38538,115,0,1,0,104.61,0,0,Inativo
66972,8929b9f8e7f1a900939386dcf9933241,13,0,1,0,69.44,0,0,Inativo
66973,a2e392db5c7c71fa3b719bc71b73faa3,116,0,1,0,38.22,0,0,Inativo
66974,5f7970760d11ea84360caedb9a5a6093,128,1,1,0,195.24,0,1,Business
66975,cae816b98cc05fbf75c8d3c05e7cbac3,57,0,1,0,93.8,0,0,Inativo
66976,bc3b9f15d77b359878dbd6a412729e8f,59,0,1,0,97.34,0,0,Inativo
66977,b56cf9114a3336677146eb3f0fb33c55,16,0,1,0,55.53,0,0,Inativo
66978,c864fe0c9f4b9010508388922c2b21ae,20,0,1,0,76.5,0,0,Inativo
66979,22e3532b0ba6ea86eeb245602282ffa1,319,2,1,0,397.53,0,2,Business
66980,d7f93b8e46e184dbeb98f0576d678f7e,240,1,1,0,252.0,0,1,Business
66981,a12085be691be9de5cb0099a94c61e1f,276,2,1,0,252.0,0,2,Business
66982,60f5f3a6aa066cb41e165ac5d5075d97,292,2,1,0,323.52,0,2,Business
66983,5540a5059478be29d0280d0c8c01345c,272,2,1,0,152.33,0,2,Business
66984,49a99633e0192d5ed775b6084c49771e,286,2,1,0,187.34,0,2,Business
66985,6d004368588f6fee399cff4bfd5bf7eb,17,0,1,0,386.8,0,0,Inativo
66986,ab1a8c30f3d91e7877ef0b7fa004f65b,137,1,1,0,395.46,0,1,Business
66987,d9764886f02a2884590e05bc3c4391b2,114,0,1,0,409.5,0,0,Inativo
66988,6d1169485cdd4e5d84501d6f6241bdea,130,1,1,0,395.46,0,1,Business
66989,8326f28306a624b3dfc81aec2fc6d8bf,86,0,1,0,411.67,0,0,Inativo
66990,e51df0c29d5cb32c4b1e0d8e63fa9232,51,0,1,0,312.06,0,0,Inativo
66991,7fe36cf7ee4c8a68c57dbf47d31c952c,49,0,1,0,127.46,0,0,Inativo
66992,9cec172c553dad230dc099c383027ab9,66,0,1,0,49.31,0,0,Inativo
66993,f8b29dbf70b313e3d47c3ecc1baf85f1,26,0,1,0,78.64,0,0,Inativo
66994,eeb40a1c2f9b56f9ef3166fb50b3de81,76,0,1,0,42.36,0,0,Inativo
66995,181140d7efb649ab366d289513884bdb,44,0,1,0,98.65,0,0,Inativo
66996,71edffd0ca6a58d10b5d45d3c2eebe98,60,0,1,0,87.81,0,0,Inativo
66997,0aa4c8697feb2b17ce0e8f97c68c0b2a,69,0,1,0,118.0,0,0,Inativo
66998,93e0b4d41810b3f6c7c26586bb901eba,64,0,1,0,129.53,0,0,Inativo
66999,9682c531e9491fca598e0a3ccdbc7cbc,75,0,1,0,34.94,0,0,Inativo
67000,dbe0a60cd92b806e30b1150cbf9e92e1,65,0,1,0,70.12,0,0,Inativo
67001,9ff2179ba2c564188e00d0de93023e15,45,0,1,0,28.88,0,0,Inativo
67002,10e0303bcd60f3f5c634b66658c43a8b,81,0,1,0,22.38,0,0,Inativo
67003,c8e6353cdefabcd9ef58240358e5f6b1,17,0,1,0,30.22,0,0,Inativo
67004,4d3b1d474a94887d1bde3f841e49b64b,36,0,1,0,22.38,0,0,Inativo
67005,c874757b049cd8be19f4a28f76173f31,28,0,1,0,22.38,0,0,Inativo
67006,886ebfe4a0a1cb420ae635e2266f32b9,55,0,1,0,66.65,0,0,Inativo
67007,e15126a662c4c146ff60d1ecc59a56c6,79,0,1,0,87.53,0,0,Inativo
67008,45b2abdef10b6982e4bf4673a72a1e16,42,0,2,0,81.95,0,0,Inativo
67009,45b2abdef10b6982e4bf4673a72a1e16,42,0,2,0,81.95,0,0,Inativo
67010,817e2a8344e139b2f9d18077e53af429,62,0,1,0,78.52,0,0,Inativo
67011,2c2c02e654d903debe68668bab307b9f,27,0,1,0,82.35,0,0,Inativo
67012,d7c511b09990d34e65e1d3e8f943cc28,207,1,1,0,243.71,0,1,Business
67013,3d50a44231c2a153219cef76ee3e445d,192,1,4,1,817.7,0,2,Business
67014,3d50a44231c2a153219cef76ee3e445d,192,1,4,1,817.7,0,2,Business
67015,3d50a44231c2a153219cef76ee3e445d,192,1,4,1,817.7,0,2,Business
67016,708b964701be3d0efe2e00e0d998270c,216,1,1,0,77.68,0,1,Business
67017,0fbf73cb8a40e33ad3a0b46a6212cd44,19,0,1,0,255.46,0,0,Inativo
67018,90fa020691a2c06c0e22e6dad02400e0,25,0,1,0,265.9,0,0,Inativo
67019,64510e766d989ff92d22b0b2c2c04884,9,0,1,0,259.01,0,0,Inativo
67020,cb3d733c060365fcb29d8795c87c6d9d,20,0,1,0,444.17,0,0,Inativo
67021,5f7424458a727f1b259fc60f68f72134,21,0,1,0,149.72,0,0,Inativo
67022,a75583a63d1dc5591fee025b0a670c9b,6,0,1,0,61.36,0,0,Inativo
67023,67f4a0e45fb1bbdfebc5001cd8a68208,117,0,1,0,928.96,0,0,Inativo
67024,fb482506a95394b3430b97dd4d5188fe,115,0,1,0,549.58,0,0,Inativo
67025,2e61eefc516ee26837d29fd3d76530fa,98,0,1,0,122.02,0,0,Inativo
67026,dd65aafe1dcc8d70757ac625d1d2d59a,279,2,1,0,126.92,0,2,Business
67027,8959d030690f7942e5692a166d678728,279,2,1,0,126.92,0,2,Business
67028,4023f2039151d32536b10b3e5c0442db,202,1,1,0,126.92,0,1,Business
67029,8428010200dd5edd9505c9085ea73bd5,220,1,1,0,127.92,0,1,Business
67030,1b49bd8407444b8155fc943866a0e645,299,2,1,0,121.87,0,2,Business
67031,b2c5e7142c509d3f53526b028d08fe60,158,1,1,0,133.25,0,1,Business
67032,76ffb5b3f1186c6c8022f6047ae9ead5,231,1,4,1,405.36,0,2,Business
67033,76ffb5b3f1186c6c8022f6047ae9ead5,231,1,4,1,405.36,0,2,Business
67034,90335619a821b1b6e74cbb0c8cacece1,116,0,1,0,131.24,0,0,Inativo
67035,41678bd77f241a2270d0a5d905b22020,60,0,1,0,923.97,0,0,Inativo
67036,f68fcf829cc4c6c8a53b46c864c1639e,221,1,1,0,127.92,0,1,Business
67037,708c9e7274b15cc6759512864a80ca5e,235,1,1,0,126.92,0,1,Business
67038,3d0029e958fd05bbadbffbde56044eee,409,3,1,0,129.55,0,3,Master
67039,bb4a3c7e3bb5e842c83833cf1e9abcd3,209,1,1,0,126.92,0,1,Business
67040,032c36a3e0e337f241a5910aa6ef3077,357,2,3,1,811.98,0,3,Master
67041,f7267b496f96c6bc77b9fa8dfe3fc527,106,0,1,0,117.01,0,0,Inativo
67042,b586d4a0d17d6300b4eb8da5f043c556,270,2,1,0,135.22,0,2,Business
67043,5df6ed0646d9636aa7aebebd58a16fcf,268,2,1,0,121.4,0,2,Business
67044,fc26fd74a5d2f4716a5e7e820897fcaa,232,1,1,0,115.46,0,1,Business
67045,43a1d7fce4fffa3adb9d81586f5f3ecd,116,0,2,0,543.28,0,0,Inativo
67046,9f74ddea3c3e23d5aa6292ace844ed84,177,1,1,0,129.64,0,1,Business
67047,1a1d480287e0150cf2ed5371d28cf2fd,211,1,1,0,123.01,0,1,Business
67048,1ad91f22733408adea39755665d62fdb,196,1,1,0,119.48,0,1,Business
67049,5473d80ee730a2ec3551d464d93b90ce,155,1,1,0,119.02,0,1,Business
67050,852194f9d026bd2a9a8d12bf995191f2,217,1,1,0,119.48,0,1,Business
67051,1583aa332638ac912705cfba6ec35e0c,221,1,2,0,401.22,0,1,Business
67052,6a56e8e6c20175d122a962a5e5dfcf5e,363,2,2,0,303.93,0,2,Business
67053,1aff9ffb68d4f4621ca19be73d595348,282,2,1,0,119.48,0,2,Business
67054,ef734dede0a85405134d1769816e0109,147,1,1,0,119.02,0,1,Business
67055,289e1d1ce11a14bb169775d58ad2f1c2,184,1,1,0,128.24,0,1,Business
67056,73ca1df39b2c255f31b8bfe5afca510e,171,1,1,0,126.64,0,1,Business
67057,9187018c5b351a6debc702dc7a0c0763,213,1,1,0,119.48,0,1,Business
67058,6a1972ce0731953cb9cc33be67af7348,334,2,1,0,123.01,0,2,Business
67059,70d4d0d897cab52334ed9c8757d4f7f8,417,3,1,0,147.59,0,3,Master
67060,73685133e38f5b824324971c0274855a,116,0,1,0,1462.65,0,0,Inativo
67061,fb6b1aa35eda4a0793d8802986cac52a,168,1,1,0,133.25,0,1,Business
67062,d6903bc66ac9ae94d0bec00ea5c39568,103,0,2,0,271.34000000000003,0,0,Inativo
67063,2ac7bf33d2ed0b6f7b23f5ab5688b30e,10,0,1,0,118.98,0,0,Inativo
67064,a56b92763e6846ae24e45b788dceb938,143,1,1,0,137.22,0,1,Business
67065,ade4eefdf0232fa26f1988cb56edc58c,222,1,3,1,375.66999999999996,0,2,Business
67066,befc350ea3377955e6c0f4cdae51751d,337,2,1,0,119.48,0,2,Business
67067,b90587c498051476f4a75606c0639a0b,27,0,1,0,67.58,0,0,Inativo
67068,7b0eaf68a16e4808e5388c67345033c9,106,0,2,0,2340.08,0,0,Inativo
67069,7b4f035053061c550b12aaaba3ee88e1,221,1,1,0,80.1,0,1,Business
67070,2a9cf085d8b0a622e4b13792df7194c9,202,1,1,0,121.87,0,1,Business
67071,c6994523bf0a5d3aaf5c442bc4fb2c56,287,2,1,0,448.67,0,2,Business
67072,c92f31f36283b5e3c4b4657734ea8c16,195,1,2,0,178.57,0,1,Business
67073,493d4fabbc73c10039e8aabc0a74df3e,14,0,2,0,341.74,0,0,Inativo
67074,e89b05b0bb32e1d5065217c753a174d0,228,1,1,0,566.07,0,1,Business
67075,3768f360e396c0a944ccfb76b5b39bbc,272,2,1,0,547.96,0,2,Business
67076,9af2c271654a36a48beefe342ba6208a,255,2,2,0,162.64,0,2,Business
67077,1b5a1fb128d2fb23ffc39090575c46ad,102,0,1,0,693.59,0,0,Inativo
67078,46732b93e98cb6b04a44917b50666a64,222,1,1,0,168.27,0,1,Business
67079,0724959b2a54f37d4999e4cacf8b12ee,236,1,1,0,176.46,0,1,Business
67080,2dee0e87b84b55e9879355315c11eb03,260,2,1,0,396.31,0,2,Business
67081,8d870f05bd56056c62d59f4447e4de09,186,1,1,0,674.2,0,1,Business
67082,037d8f5d243514d9ea6e1608a6d532de,40,0,1,0,308.79,0,0,Inativo
67083,177862fb87d1e3171a5948b326da8928,38,0,1,0,313.11,0,0,Inativo
67084,6cf79af1832aa0475eb3a0945b792a9e,28,0,1,0,363.46,0,0,Inativo
67085,2824235fe10091a2eef72b86fbb73c27,121,0,1,0,148.33,0,0,Inativo
67086,072dac04bb50613ce069d18e641ba0d8,105,0,1,0,155.94,0,0,Inativo
67087,0fc5023c65d3672e20ff4e44610b27a1,233,1,2,0,247.76,0,1,Business
67088,0fc5023c65d3672e20ff4e44610b27a1,233,1,2,0,247.76,0,1,Business
67089,8ebb7c2d3929cd67e7026bf1e76bcb37,125,0,1,0,212.01,0,0,Inativo
67090,d3cfbf177fbfdb20e9e47ff2b83eac3b,121,0,1,0,227.94,0,0,Inativo
67091,f690f5a718df16b9913d2fa1045e43fd,122,0,1,0,227.94,0,0,Inativo
67092,f53d78cb2bef71faba48e1e1b0316871,51,0,1,0,201.33,0,0,Inativo
67093,9466dc0de896f7de952d223dc86a1120,60,0,1,0,213.11,0,0,Inativo
67094,ebf7e0d43a78c81991a4c59c145c75db,63,0,1,0,204.62,0,0,Inativo
67095,f9ad2c5d1b981a123c8b175d4ead30ec,55,0,1,0,46.8,0,0,Inativo
67096,7c3242c62a87237715ca8abe5a6ce33a,76,0,1,0,99.22,0,0,Inativo
67097,4465247cee69b5df88b6544b70219cf8,87,0,2,0,294.36,0,0,Inativo
67098,9b6e29f697c6a4bb23f55803906495f3,32,0,1,0,31.93,0,0,Inativo
67099,15a52a044cbf18c87283f8c460ad5ccf,20,0,2,0,68.11,0,0,Inativo
67100,5b2c2b2a8d9e890debe309928d321f20,433,3,4,1,358.98,0,4,Master
67101,5b2c2b2a8d9e890debe309928d321f20,433,3,4,1,358.98,0,4,Master
67102,cec1e2dc17f574987529f4db1a24fc9a,139,1,2,0,389.92,0,1,Business
67103,cec1e2dc17f574987529f4db1a24fc9a,139,1,2,0,389.92,0,1,Business
67104,0754be9928ac67162aba36894a7c5f22,118,0,1,0,113.13,0,0,Inativo
67105,1985f70726392d294f0c9a247cb95590,139,1,1,0,127.31,0,1,Business
67106,2f9b008244ed181a3b5ca1899d91f68f,86,0,1,0,118.57,0,0,Inativo
67107,c47ac8bddba8f729e6bc6279638bbc68,125,0,1,0,67.05,0,0,Inativo
67108,e4e090254ec5302a3598c619d9297f44,95,0,1,0,63.22,0,0,Inativo
67109,6243210d069faac05f6375c14bffd47e,70,0,1,0,54.0,0,0,Inativo
67110,cb1f0bfda9f778a151c29e7df6bee042,12,0,1,0,37.36,0,0,Inativo
67111,8026ec946c27bc09c707cbeedc0ab774,27,0,1,0,57.6,0,0,Inativo
67112,fcf2ba2ef07129a980503bbbd46168e7,122,0,1,0,162.48,0,0,Inativo
67113,26c4adad5125842e6e6663a163ab8136,263,2,1,0,154.1,0,2,Business
67114,61e55a4c5ac0890968648505e89a0dd5,18,0,2,0,465.62,0,0,Inativo
67115,c7b4fb0959a97e7033ff9bef3b1e2ba9,26,0,1,0,198.96,0,0,Inativo
67116,60cdedb656f7cc4b0f89c5797e2334ee,45,0,1,0,363.01,0,0,Inativo
67117,83959d161ab0ce8892af509aa729d2c6,292,2,1,0,76.02,0,2,Business
